row_id,order_id,customer_id,customer_name,product_id,product_name,category,sub_category,state,segment,ship_mode,sales,quantity,delivery_duration,estimated_shipping_cost,is_delayed,is_returned,return_risk_score,risk_level,recommended_action
8391,CA-2017-153227,CS-12250,Chris Selesnick,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,California,Corporate,First Class,11.76,2,2,14,0,0,0.7776299345972901,High,Review before fulfilment
5695,US-2015-138093,KM-16225,Kalyca Meade,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,Maryland,Corporate,Standard Class,542.94,3,6,21,1,0,0.01562524029238664,Low,Standard processing
1439,CA-2015-139731,JE-15745,Joel Eaton,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Texas,Consumer,Same Day,2453.43,5,0,50,0,1,0.0073145770386347205,Low,Standard processing
1085,US-2016-143819,KD-16270,Karen Daniels,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,New York,Consumer,Standard Class,362.92,2,4,4,0,0,0.007404253946429896,Low,Standard processing
4035,US-2016-108777,JM-15655,Jim Mitchum,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,Ohio,Corporate,Same Day,18.693,3,0,21,0,0,0.010938039601063746,Low,Standard processing
3945,CA-2016-133144,DO-13435,Denny Ordway,OFF-PA-10004971,Xerox 196,Office Supplies,Paper,California,Consumer,Second Class,17.34,3,5,21,0,0,0.01172530370766469,Low,Standard processing
269,US-2017-145366,CA-12310,Christine Abelman,OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,Ohio,Corporate,Standard Class,37.208,1,4,7,0,0,0.009390747557219978,Low,Standard processing
8245,CA-2014-109897,BW-11200,Ben Wallace,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,California,Consumer,Standard Class,85.44,3,4,21,0,0,0.011585943304462913,Low,Standard processing
5402,CA-2017-132262,ML-18265,Muhammed Lee,TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories,Washington,Consumer,First Class,79.98,2,2,10,0,0,0.011899173139536104,Low,Standard processing
1022,CA-2015-124450,GT-14710,Greg Tran,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,District of Columbia,Consumer,Standard Class,1267.53,3,6,21,1,0,0.01302420652625731,Low,Standard processing
5271,CA-2017-144484,CB-12025,Cassandra Brandow,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,California,Consumer,Same Day,406.6,5,0,35,0,0,0.017220664812156554,Low,Standard processing
1235,CA-2016-144344,PG-18820,Patrick Gardner,FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,Florida,Consumer,Same Day,47.952,3,0,18,0,0,0.8123502757649153,High,Review before fulfilment
7106,CA-2017-128944,KH-16330,Katharine Harms,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,Ohio,Corporate,Second Class,38.784,3,2,21,0,0,0.01145626426195025,Low,Standard processing
9320,US-2017-108343,AR-10825,Anthony Rawles,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,New York,Corporate,Standard Class,163.764,2,5,4,0,0,0.011034678207656119,Low,Standard processing
4724,CA-2016-159653,JF-15490,Jeremy Farry,OFF-LA-10004345,Avery 493,Office Supplies,Labels,Georgia,Consumer,Same Day,14.73,3,0,21,0,0,0.006306640739120336,Low,Standard processing
8080,US-2016-164945,CA-12055,Cathy Armstrong,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,New York,Home Office,Standard Class,134.272,8,5,16,0,0,0.21774230570154907,Low,Standard processing
2923,US-2015-141453,DB-13270,Deborah Brumfield,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,Texas,Home Office,Second Class,3.882,3,3,30,0,0,0.0068459715013903105,Low,Standard processing
2196,CA-2016-128412,AP-10915,Arthur Prichep,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,Washington,Consumer,Standard Class,44.75,5,7,25,1,0,0.49899753630736315,Medium,Monitor order
5098,US-2014-140452,BK-11260,Berenike Kampe,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,Illinois,Consumer,Standard Class,4.6,2,4,8,0,1,0.8641960777793606,High,Review before fulfilment
7285,CA-2017-169439,LC-17140,Logan Currie,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Ohio,Consumer,Standard Class,66.112,2,4,14,0,0,0.011586249651755063,Low,Standard processing
894,CA-2017-133256,TH-21550,Tracy Hopkins,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,Michigan,Home Office,First Class,543.92,8,1,40,0,0,0.7676633916312486,High,Review before fulfilment
1010,CA-2017-135034,AT-10735,Annie Thurman,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,Illinois,Consumer,First Class,95.984,2,2,8,0,0,0.010309251569952774,Low,Standard processing
3934,CA-2017-123001,AW-10840,Anthony Witt,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,California,Consumer,Standard Class,9.4,5,6,35,1,0,0.007906464953351714,Low,Standard processing
5984,CA-2017-112984,EH-14185,Evan Henry,OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,Pennsylvania,Consumer,Second Class,20.544,6,2,18,0,0,0.8717214570781406,High,Review before fulfilment
4712,CA-2014-112403,JO-15280,Jas O'Carroll,OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,Pennsylvania,Consumer,Same Day,0.852,1,0,3,0,0,0.003529116540056775,Low,Standard processing
3426,CA-2015-153381,DE-13255,Deanra Eno,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,Iowa,Home Office,Standard Class,15.24,4,4,4,0,0,0.6412594466357705,High,Review before fulfilment
973,CA-2014-115791,DL-13315,Delfina Latchford,OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,Pennsylvania,Consumer,Second Class,18.588,2,2,6,0,0,0.46016866684498287,Medium,Monitor order
9154,US-2015-106873,KM-16720,Kunst Miller,OFF-AR-10001246,Newell 317,Office Supplies,Art,Arizona,Consumer,Second Class,16.464,7,5,49,0,0,0.9277750270474594,High,Review before fulfilment
6189,CA-2015-138954,MH-17785,Maya Herman,OFF-AR-10001955,Newell 319,Office Supplies,Art,New York,Corporate,First Class,119.04,6,2,12,0,0,0.00772708922638014,Low,Standard processing
8154,CA-2017-140151,RB-19360,Raymond Buch,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Washington,Consumer,First Class,13999.96,4,2,20,0,1,0.012976848728793237,Low,Standard processing
5585,CA-2017-105333,VP-21730,Victor Preis,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,New York,Home Office,Standard Class,83.56,4,4,8,0,0,0.0045472332957844945,Low,Standard processing
8063,CA-2016-132997,LW-17215,Luke Weiss,TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones,New York,Consumer,First Class,263.96,4,2,8,0,0,0.011709458659506048,Low,Standard processing
932,CA-2017-144932,AB-10165,Alan Barnes,OFF-PA-10004971,Xerox 196,Office Supplies,Paper,Ohio,Consumer,First Class,13.872,3,3,21,0,0,0.0076681515650228,Low,Standard processing
5665,CA-2016-141957,JG-15310,Jason Gross,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Ohio,Corporate,Same Day,11.088,7,0,49,0,0,0.005246283677810795,Low,Standard processing
699,CA-2015-119291,JO-15550,Jesus Ocampo,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,Pennsylvania,Home Office,First Class,2.696,1,3,3,0,0,0.0075895479015247805,Low,Standard processing
3009,CA-2016-124772,JG-15160,James Galang,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Kentucky,Consumer,First Class,191.82,3,1,24,0,0,0.011825310285179096,Low,Standard processing
9935,CA-2016-114405,AS-10240,Alan Shonely,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Pennsylvania,Consumer,Standard Class,33.528,3,5,9,0,0,0.008593081234192945,Low,Standard processing
2607,CA-2016-154053,MG-17890,Michael Granlund,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,California,Home Office,Standard Class,16.99,1,6,7,1,0,0.010799508098253563,Low,Standard processing
8149,US-2016-131058,EM-14140,Eugene Moren,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,California,Home Office,Standard Class,20.16,7,4,49,0,0,0.01073386648112711,Low,Standard processing
9579,CA-2017-152975,RB-19705,Roger Barcio,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,New York,Home Office,First Class,1079.85,3,2,6,0,0,0.6551480657082946,High,Review before fulfilment
541,CA-2014-140795,BD-11500,Bradley Drucker,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,Wisconsin,Consumer,First Class,468.9,6,2,30,0,0,0.008986673895135902,Low,Standard processing
7050,CA-2014-141355,BF-11005,Barry Franz,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Colorado,Home Office,Standard Class,14.576,2,5,20,0,0,0.0094474278971783,Low,Standard processing
1121,CA-2015-142755,CS-12355,Christine Sundaresam,OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,Georgia,Consumer,Standard Class,15.28,2,4,14,0,0,0.009883702496952133,Low,Standard processing
805,CA-2017-135783,GM-14440,Gary McGarr,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,California,Consumer,First Class,18.28,2,2,14,0,0,0.9068360742447044,High,Review before fulfilment
3693,US-2015-131359,FA-14230,Frank Atkinson,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,Colorado,Corporate,Second Class,87.96,5,3,50,0,0,0.010687153994477951,Low,Standard processing
9296,CA-2017-161340,AM-10360,Alice McCarthy,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Ohio,Corporate,Standard Class,115.96,4,4,28,0,0,0.608673869815359,High,Review before fulfilment
6,CA-2014-115812,BH-11710,Brosina Hoffman,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,California,Consumer,Standard Class,48.86,7,5,49,0,0,0.010308087163284246,Low,Standard processing
8382,CA-2016-134544,AC-10660,Anna Chung,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,California,Consumer,Second Class,84.784,2,2,14,0,0,0.9155379655972026,High,Review before fulfilment
4440,CA-2016-162726,MT-17815,Meg Tillman,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,Texas,Consumer,Standard Class,23.68,4,6,40,1,0,0.6054290396956441,High,Review before fulfilment
9288,CA-2017-154011,DB-13270,Deborah Brumfield,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Texas,Home Office,Standard Class,457.485,3,7,30,1,0,0.00741606239521147,Low,Standard processing
347,CA-2017-134306,TD-20995,Tamara Dahlen,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Massachusetts,Consumer,Standard Class,7.56,3,4,9,0,0,0.007455574984809109,Low,Standard processing
6917,CA-2014-142510,NP-18700,Nora Preis,OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,Illinois,Consumer,Standard Class,124.032,4,7,16,1,0,0.6412960257312497,High,Review before fulfilment
5587,CA-2017-105333,VP-21730,Victor Preis,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,New York,Home Office,Standard Class,269.49,3,4,6,0,0,0.006054749695778053,Low,Standard processing
520,CA-2015-157812,DB-13210,Dean Braden,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,Texas,Consumer,Standard Class,18.392,1,4,10,0,1,0.010193199834740001,Low,Standard processing
2102,US-2014-140116,KT-16480,Kean Thornton,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Colorado,Consumer,Standard Class,83.168,4,7,40,1,0,0.48738833826269284,Medium,Monitor order
5290,CA-2014-146283,KT-16465,Kean Takahito,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,Texas,Consumer,Standard Class,17.904,2,7,20,1,0,0.009499708611078796,Low,Standard processing
158,CA-2014-104269,DB-13060,Dave Brooks,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Washington,Consumer,Second Class,457.568,2,5,10,0,0,0.01300010281239514,Low,Standard processing
792,CA-2015-115938,SA-20830,Sue Ann Reed,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,Virginia,Consumer,Standard Class,332.94,3,4,27,0,0,0.011096891115372492,Low,Standard processing
4593,CA-2016-129868,MC-18130,Mike Caudle,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,California,Corporate,Standard Class,146.352,3,5,21,0,0,0.8222820081129742,High,Review before fulfilment
1120,CA-2015-142755,CS-12355,Christine Sundaresam,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,Georgia,Consumer,Standard Class,4.36,2,4,14,0,0,0.012649422146014127,Low,Standard processing
1949,CA-2017-157987,AC-10615,Ann Chong,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,New York,Corporate,Standard Class,254.526,1,4,2,0,0,0.4877381179950161,Medium,Monitor order
706,CA-2014-138527,BN-11470,Brad Norvell,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,North Carolina,Corporate,Standard Class,166.84,5,5,30,0,0,0.9139487328587707,High,Review before fulfilment
247,CA-2014-131926,DW-13480,Dianna Wilson,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Minnesota,Home Office,Second Class,47.88,6,5,60,0,0,0.6099634980364909,High,Review before fulfilment
7183,CA-2017-150609,NZ-18565,Nick Zandusky,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,California,Home Office,Standard Class,23.24,5,4,35,0,1,0.9008036433124507,High,Review before fulfilment
112,CA-2016-128867,CL-12565,Clay Ludtke,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,Iowa,Consumer,Standard Class,75.96,2,7,2,1,0,0.47062792395797476,Medium,Monitor order
5346,CA-2017-108539,SC-20725,Steven Cartwright,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,California,Consumer,Second Class,725.84,4,2,28,0,0,0.009159603718127457,Low,Standard processing
7855,CA-2017-135587,BH-11710,Brosina Hoffman,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,Mississippi,Consumer,Standard Class,320.64,4,5,4,0,0,0.008549928547656873,Low,Standard processing
4311,CA-2014-125829,WB-21850,William Brown,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,California,Consumer,Standard Class,21.936,3,7,21,1,0,0.846082310595348,High,Review before fulfilment
4137,CA-2017-105914,PV-18985,Paul Van Hugh,OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,California,Home Office,Standard Class,1575.14,7,6,49,1,0,0.012596173843065163,Low,Standard processing
5047,CA-2016-158694,AI-10855,Arianne Irving,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,California,Consumer,Second Class,5.184,3,3,21,0,0,0.009962523799979806,Low,Standard processing
776,CA-2017-104220,BV-11245,Benjamin Venier,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,Iowa,Corporate,Standard Class,34.58,7,6,7,1,0,0.007515220408109961,Low,Standard processing
6176,CA-2015-158421,GB-14575,Giulietta Baptist,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,South Carolina,Consumer,Standard Class,1690.04,4,5,40,0,0,0.008281978827929836,Low,Standard processing
461,CA-2015-109638,JH-15985,Joseph Holt,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,Washington,Consumer,Standard Class,899.91,9,7,45,1,0,0.01033017308609145,Low,Standard processing
9188,US-2015-130512,SM-20320,Sean Miller,OFF-SU-10001935,Staple remover,Office Supplies,Supplies,Pennsylvania,Home Office,Standard Class,3.488,2,4,6,0,0,0.5882200612060471,Medium,Monitor order
949,US-2017-110576,RB-19795,Ross Baird,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,Pennsylvania,Home Office,Standard Class,1007.232,6,4,18,0,0,0.5454919998363865,Medium,Monitor order
4411,US-2014-154879,SN-20710,Steve Nguyen,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,California,Home Office,Standard Class,107.94,6,5,42,0,0,0.011469262340169414,Low,Standard processing
911,CA-2017-137596,BE-11335,Bill Eplett,TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,Michigan,Home Office,Standard Class,1928.78,7,5,35,0,0,0.010633964086591544,Low,Standard processing
2958,CA-2017-168900,SH-20395,Shahid Hopkins,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,Ohio,Consumer,Standard Class,2.313,1,5,7,0,0,0.009131545329156126,Low,Standard processing
4057,CA-2014-122931,SM-20950,Suzanne McNair,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,Pennsylvania,Corporate,Standard Class,67.176,1,4,3,0,0,0.6966455595981926,High,Review before fulfilment
6171,CA-2016-141523,MH-17440,Mark Haberlin,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,New York,Corporate,Second Class,34.248,3,5,6,0,0,0.8445977034651645,High,Review before fulfilment
3915,US-2017-142573,ML-17410,Maris LaWare,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Arizona,Consumer,Standard Class,801.6,5,5,35,0,0,0.009005779261469922,Low,Standard processing
3831,CA-2017-141733,RW-19540,Rick Wilson,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,Michigan,Corporate,Standard Class,87.444,2,4,10,0,0,0.012067276818907862,Low,Standard processing
8223,CA-2014-152905,AB-10015,Aaron Bergman,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,Texas,Consumer,Standard Class,12.624,2,6,20,1,0,0.8727312719963947,High,Review before fulfilment
5632,CA-2014-127614,NF-18385,Natalie Fritzler,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,Virginia,Consumer,Standard Class,1256.22,6,4,54,0,0,0.0077341141693740975,Low,Standard processing
9875,CA-2016-166653,NP-18685,Nora Pelletier,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,Ohio,Home Office,Second Class,63.968,2,2,14,0,0,0.012648009945971435,Low,Standard processing
5694,US-2015-138093,KM-16225,Kalyca Meade,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,Maryland,Corporate,Standard Class,26.4,5,6,35,1,0,0.017314776754483372,Low,Standard processing
4216,CA-2014-103590,JL-15505,Jeremy Lonsdale,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,New York,Consumer,Standard Class,62.28,4,4,8,0,0,0.14541992476065543,Low,Standard processing
7288,CA-2016-149965,BS-11365,Bill Shonely,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Oklahoma,Corporate,Standard Class,57.69,3,5,30,0,0,0.009837074044311157,Low,Standard processing
