row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost,shipping_cost_ratio,is_delayed,customer_order_count,customer_avg_sales,order_month,profit_margin,is_loss_order
77,US-2017-118038,2017-12-09,2017-12-11,2,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,-5.8248,-9.708,,10,0,30,3.0902348578491963,0,7,109.32466666666667,12,-0.6,1
78,US-2017-118038,2017-12-09,2017-12-11,2,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,-5.448,2.724,-19.068,,10,0,30,1.1013215859030838,0,7,109.32466666666667,12,0.10000000000000002,0
79,US-2014-147606,2014-11-26,2014-12-01,5,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-11.58,-14.475,-22.195,,10,0,50,2.5906735751295336,0,13,293.9484782608696,11,-0.75,1
80,CA-2016-127208,2016-06-12,2016-06-15,3,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,0.0,56.2032,-151.9568,,10,0,10,0.048039969254419675,0,7,213.93604761904763,6,0.27,0
81,CA-2016-127208,2016-06-12,2016-06-15,3,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,0.0,8.0352,-8.7048,,10,0,30,1.792114695340502,0,7,213.93604761904763,6,0.48000000000000004,0
82,CA-2014-139451,2014-10-12,2014-10-16,4,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,0.0,4.172,-10.728,,7,0,35,2.348993288590604,0,7,194.52636363636364,10,0.27999999999999997,0
83,CA-2014-139451,2014-10-12,2014-10-16,4,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,0.0,6.2031,-15.1869,,7,0,7,0.32725572697522204,0,7,194.52636363636364,10,0.29,0
84,CA-2015-149734,2015-09-03,2015-09-08,5,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,-40.1968,62.8075,-97.9797,,6,0,42,0.20897185845639452,0,5,95.39733333333334,9,0.3125,0
85,US-2017-119662,2017-11-13,2017-11-16,3,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-46.0752,-48.9549,-233.2557,,4,0,12,0.05208875924575476,0,9,260.8470357142857,11,-0.2125,1
86,CA-2017-140088,2017-05-28,2017-05-30,2,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,0.0,33.2156,-268.7444,,10,0,20,0.06623393826996954,0,7,191.7856923076923,5,0.11000000000000001,0
87,CA-2017-155558,2017-10-26,2017-11-02,7,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,0.0,6.7966,-13.1934,,10,0,10,0.5002501250625313,1,9,116.892,10,0.34,0
88,CA-2017-155558,2017-10-26,2017-11-02,7,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,0.0,2.9568,-3.2032,,10,0,20,3.2467532467532467,1,9,116.892,10,0.48,0
89,CA-2016-159695,2016-04-05,2016-04-10,5,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,-31.6736,13.8572,-112.8372,,10,0,70,0.442008486562942,0,6,256.55199999999996,4,0.08750000000000001,0
90,CA-2016-109806,2016-09-17,2016-09-22,5,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,0.0,6.633,-13.467,Yes,7,1,21,1.044776119402985,0,4,102.82399999999998,9,0.32999999999999996,0
91,CA-2016-109806,2016-09-17,2016-09-22,5,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,-14.7168,8.2782,-50.589,Yes,7,1,14,0.1902587519025875,0,4,102.82399999999998,9,0.11249999999999999,0
92,CA-2016-109806,2016-09-17,2016-09-22,5,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,0.0,3.1104,-3.3696,Yes,7,1,7,1.0802469135802468,0,4,102.82399999999998,9,0.4799999999999999,0
93,CA-2015-149587,2015-01-31,2015-02-05,5,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,0.0,6.2208,-6.7392,,10,0,20,1.5432098765432098,0,9,71.33927272727273,1,0.4799999999999999,0
94,CA-2015-149587,2015-01-31,2015-02-05,5,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,0.0,16.5354,-36.8046,,10,0,30,0.562429696287964,0,9,71.33927272727273,1,0.30999999999999994,0
95,CA-2015-149587,2015-01-31,2015-02-05,5,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,0.0,16.1504,-16.8096,,10,0,20,0.6067961165048543,0,9,71.33927272727273,1,0.49000000000000005,0
96,US-2017-109484,2017-11-06,2017-11-12,6,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.9774,-3.788,-5.4926,,6,0,6,1.0559662090813093,1,4,295.34999999999997,11,-0.6666666666666666,1
97,CA-2017-161018,2017-11-09,2017-11-11,2,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,0.0,40.5426,-55.9874,,2,0,14,0.145032632342277,0,8,112.85784615384615,11,0.42,0
98,CA-2017-157833,2017-06-17,2017-06-20,3,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,-10.2624,17.9592,-23.0904,,7,0,21,0.4092609915809168,0,6,188.8964,6,0.35,0
99,CA-2016-149223,2016-09-06,2016-09-11,5,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,0.0,22.5852,-55.2948,,10,0,60,0.7704160246533128,0,3,249.1576,9,0.29000000000000004,0
100,CA-2016-158568,2016-08-29,2016-09-02,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,-12.9248,22.6184,-29.0808,,4,0,28,0.43327556325823224,0,12,205.02026086956522,8,0.35000000000000003,0
101,CA-2016-158568,2016-08-29,2016-09-02,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-19.1952,-10.7973,-87.5781,,4,0,12,0.12503125781445362,0,12,205.02026086956522,8,-0.1125,1
102,CA-2016-158568,2016-08-29,2016-09-02,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-1.4304,-3.0396,-3.3972,,4,0,12,6.7114093959731544,0,12,205.02026086956522,8,-1.7,1
103,CA-2016-129903,2016-12-01,2016-12-04,3,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,0.0,11.7208,-12.1992,,10,0,40,1.672240802675585,0,9,311.0821428571429,12,0.49,0
104,US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-47.7792,-26.8758,-217.9926,,10,0,60,0.2511553144464537,0,8,86.02346666666666,11,-0.11250000000000002,1
105,US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-20.472,-3.8385,-85.7265,,10,0,30,0.29308323563892147,0,8,86.02346666666666,11,-0.0375,1
106,US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,-25.8174,-36.882,,10,0,30,0.8134049129656744,0,8,86.02346666666666,11,-0.7000000000000001,1
107,CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,-14.8224,17.6016,-41.688,,6,0,48,0.6476683937823835,0,6,166.26957894736844,11,0.23750000000000004,0
108,CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,-5.5984,2.0994,-20.2942,,6,0,6,0.21434695627322092,0,6,166.26957894736844,11,0.075,0
109,CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,-0.6608,1.0738,-1.5694,,6,0,6,1.8159806295399517,0,6,166.26957894736844,11,0.32500000000000007,0
110,CA-2015-129476,2015-10-15,2015-10-20,5,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,-67.992,67.992,-203.976,,4,0,20,0.05883045064125191,0,6,104.20114285714286,10,0.20000000000000004,0
111,CA-2017-146780,2017-12-25,2017-12-30,5,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,0.0,10.9096,-31.0504,,2,0,4,0.09532888465204957,0,9,124.75334736842105,12,0.25999999999999995,0
112,CA-2016-128867,2016-11-03,2016-11-10,7,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,0.0,22.788,-53.172,,1,0,2,0.026329647182727754,1,12,388.5909285714286,11,0.30000000000000004,0
113,CA-2016-128867,2016-11-03,2016-11-10,7,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,0.0,13.3476,-13.8924,,1,0,6,0.22026431718061676,1,12,388.5909285714286,11,0.49000000000000005,0
114,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,-8.0192,14.5348,-17.542,,7,0,98,2.444134078212291,0,6,80.52290909090908,8,0.36250000000000004,0
115,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,-0.944,1.652,-2.124,,7,0,14,2.9661016949152543,0,6,80.52290909090908,8,0.35,0
116,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,-4.7952,7.4925,-11.6883,,7,0,21,0.8758758758758759,0,6,80.52290909090908,8,0.3125,0
117,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,-26.0928,44.0316,-60.3396,,7,0,42,0.32192788815305373,0,6,80.52290909090908,8,0.33749999999999997,0
118,CA-2015-110457,2015-03-02,2015-03-06,4,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,0.0,165.3813,-622.1487,,5,0,15,0.01904689345167803,0,7,203.88899999999998,3,0.21000000000000002,0
119,US-2015-136476,2015-04-05,2015-04-10,5,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-110.4558,-115.7156,-163.0538,,4,0,4,0.025349506318364447,0,9,92.66666666666667,4,-0.7333333333333333,1
120,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,0.0,18.3456,-28.6944,,5,0,15,0.31887755102040816,0,11,201.0080769230769,6,0.39,0
121,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,0.0,13.878,-16.962,,5,0,20,0.648508430609598,0,11,201.0080769230769,6,0.45,0
122,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,0.0,63.4368,-163.1232,,5,0,30,0.13241525423728814,0,11,201.0080769230769,6,0.27999999999999997,0
123,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,0.0,51.759,-63.261,,5,0,45,0.3912363067292645,0,11,201.0080769230769,6,0.45,0
124,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,0.0,19.7316,-48.3084,,5,0,35,0.51440329218107,0,11,201.0080769230769,6,0.29,0
125,US-2014-152030,2014-12-26,2014-12-28,2,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-180.1674,-8.5794,-428.97,,10,0,30,0.04995354320481952,0,8,508.9066666666667,12,-0.014285714285714285,1
126,US-2014-134614,2014-09-20,2014-09-25,5,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-308.85,-407.682,-716.532,,4,0,24,0.03885381253035454,0,6,277.0,9,-0.66,1
127,US-2017-107272,2017-11-05,2017-11-12,7,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.6716,-1.8308,-2.5472,,7,0,14,5.8626465661641545,1,7,256.4021818181818,11,-0.7666666666666667,1
128,US-2017-107272,2017-11-05,2017-11-12,7,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,-48.7984,30.499,-164.6946,,7,0,49,0.200826256598577,1,7,256.4021818181818,11,0.125,0
129,US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-16.2848,-9.1602,-74.2994,,7,0,14,0.17193947730398898,0,9,135.8488181818182,11,-0.11249999999999999,1
130,US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,0.0,26.2416,-212.3184,,7,0,21,0.0880281690140845,0,9,135.8488181818182,11,0.10999999999999999,0
131,US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-23.988,-11.994,-47.976,,7,0,35,0.5836251459062864,0,7,120.4854,2,-0.2,1
132,US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,-15.6608,29.364,-33.2792,,7,0,14,0.17879035553739273,0,7,120.4854,2,0.375,0
133,US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,-4.2912,6.9732,-10.1916,,7,0,63,2.936241610738255,0,7,120.4854,2,0.325,0
134,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,0.0,9.6192,-10.4208,Yes,7,1,21,1.0479041916167666,1,12,333.17939130434786,10,0.48,0
135,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,0.0,16.6568,-18.7832,Yes,7,1,7,0.19751693002257337,1,12,333.17939130434786,10,0.47000000000000003,0
136,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,0.0,3.456,-8.064,Yes,7,1,28,2.430555555555556,1,12,333.17939130434786,10,0.3,0
137,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,0.0,1.9698,-2.0502,Yes,7,1,14,3.4825870646766175,1,12,333.17939130434786,10,0.49000000000000005,0
138,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,-15.2352,26.6616,-34.2792,Yes,7,1,21,0.27567737870195336,1,12,333.17939130434786,10,0.35,0
139,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,0.0,18.4464,-47.4336,Yes,7,1,42,0.6375227686703097,1,12,333.17939130434786,10,0.28,0
140,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,0.0,20.6976,-22.4224,Yes,7,1,98,2.272727272727273,1,12,333.17939130434786,10,0.48000000000000004,0
141,CA-2016-110366,2016-09-05,2016-09-07,2,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,-16.56,10.35,-55.89,,3,0,6,0.07246376811594203,0,11,237.83950000000002,9,0.125,0
142,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,0.0,2.3814,-6.4386,,7,0,21,2.380952380952381,0,13,117.47722413793103,9,0.27,0
