row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost
94,CA-2015-149587,2015-01-31,2015-02-05,5,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,0.0,16.5354,-36.8046,,10,0,30
95,CA-2015-149587,2015-01-31,2015-02-05,5,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,0.0,16.1504,-16.8096,,10,0,20
96,US-2017-109484,2017-11-06,2017-11-12,6,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.9774,-3.788,-5.4926,,6,0,6
97,CA-2017-161018,2017-11-09,2017-11-11,2,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,0.0,40.5426,-55.9874,,2,0,14
98,CA-2017-157833,2017-06-17,2017-06-20,3,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,-10.2624,17.9592,-23.0904,,7,0,21
99,CA-2016-149223,2016-09-06,2016-09-11,5,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,0.0,22.5852,-55.2948,,10,0,60
100,CA-2016-158568,2016-08-29,2016-09-02,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,-12.9248,22.6184,-29.0808,,4,0,28
101,CA-2016-158568,2016-08-29,2016-09-02,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-19.1952,-10.7973,-87.5781,,4,0,12
102,CA-2016-158568,2016-08-29,2016-09-02,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-1.4304,-3.0396,-3.3972,,4,0,12
103,CA-2016-129903,2016-12-01,2016-12-04,3,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,0.0,11.7208,-12.1992,,10,0,40
104,US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-47.7792,-26.8758,-217.9926,,10,0,60
105,US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-20.472,-3.8385,-85.7265,,10,0,30
106,US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,-25.8174,-36.882,,10,0,30
107,CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,-14.8224,17.6016,-41.688,,6,0,48
108,CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,-5.5984,2.0994,-20.2942,,6,0,6
109,CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,-0.6608,1.0738,-1.5694,,6,0,6
110,CA-2015-129476,2015-10-15,2015-10-20,5,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,-67.992,67.992,-203.976,,4,0,20
111,CA-2017-146780,2017-12-25,2017-12-30,5,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,0.0,10.9096,-31.0504,,2,0,4
112,CA-2016-128867,2016-11-03,2016-11-10,7,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,0.0,22.788,-53.172,,1,0,2
113,CA-2016-128867,2016-11-03,2016-11-10,7,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,0.0,13.3476,-13.8924,,1,0,6
114,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,-8.0192,14.5348,-17.542,,7,0,98
115,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,-0.944,1.652,-2.124,,7,0,14
116,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,-4.7952,7.4925,-11.6883,,7,0,21
117,CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,-26.0928,44.0316,-60.3396,,7,0,42
118,CA-2015-110457,2015-03-02,2015-03-06,4,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,0.0,165.3813,-622.1487,,5,0,15
119,US-2015-136476,2015-04-05,2015-04-10,5,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-110.4558,-115.7156,-163.0538,,4,0,4
120,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,0.0,18.3456,-28.6944,,5,0,15
121,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,0.0,13.878,-16.962,,5,0,20
122,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,0.0,63.4368,-163.1232,,5,0,30
123,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,0.0,51.759,-63.261,,5,0,45
124,CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,0.0,19.7316,-48.3084,,5,0,35
125,US-2014-152030,2014-12-26,2014-12-28,2,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-180.1674,-8.5794,-428.97,,10,0,30
126,US-2014-134614,2014-09-20,2014-09-25,5,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-308.85,-407.682,-716.532,,4,0,24
127,US-2017-107272,2017-11-05,2017-11-12,7,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.6716,-1.8308,-2.5472,,7,0,14
128,US-2017-107272,2017-11-05,2017-11-12,7,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,-48.7984,30.499,-164.6946,,7,0,49
129,US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-16.2848,-9.1602,-74.2994,,7,0,14
130,US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,0.0,26.2416,-212.3184,,7,0,21
131,US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-23.988,-11.994,-47.976,,7,0,35
132,US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,-15.6608,29.364,-33.2792,,7,0,14
133,US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,-4.2912,6.9732,-10.1916,,7,0,63
134,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,0.0,9.6192,-10.4208,Yes,7,1,21
135,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,0.0,16.6568,-18.7832,Yes,7,1,7
136,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,0.0,3.456,-8.064,Yes,7,1,28
137,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,0.0,1.9698,-2.0502,Yes,7,1,14
138,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,-15.2352,26.6616,-34.2792,Yes,7,1,21
139,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,0.0,18.4464,-47.4336,Yes,7,1,42
140,CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,0.0,20.6976,-22.4224,Yes,7,1,98
141,CA-2016-110366,2016-09-05,2016-09-07,2,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,-16.56,10.35,-55.89,,3,0,6
142,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,0.0,2.3814,-6.4386,,7,0,21
143,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,0.0,5.1042,-5.7558,,7,0,21
144,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,0.0,68.976,-74.724,,7,0,21
145,CA-2017-155376,2017-12-22,2017-12-27,5,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,0.0,218.2518,-621.1782,,2,0,6
146,CA-2015-110744,2015-09-07,2015-09-12,5,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,0.0,20.1579,-651.7721,,7,0,49
147,CA-2014-110072,2014-10-22,2014-10-28,6,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,-18.7776,12.9096,-62.2008,,7,0,28
148,CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,0.0,103.8015,-280.6485,,5,0,55
149,CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,0.0,5.9988,-143.9712,,5,0,15
150,CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,0.0,585.552,-1366.288,,5,0,40
151,CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,0.0,80.6285,-90.9215,,5,0,25
152,CA-2016-158834,2016-03-13,2016-03-16,3,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,-31.584,17.766,-108.57,,7,0,35
153,CA-2016-158834,2016-03-13,2016-03-16,3,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,-40.6368,15.2388,-147.3084,,7,0,14
154,CA-2015-124919,2015-05-31,2015-06-02,2,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,0.0,26.271,-32.109,,7,0,49
155,CA-2015-124919,2015-05-31,2015-06-02,2,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,0.0,48.5392,-56.9808,,7,0,28
156,CA-2015-124919,2015-05-31,2015-06-02,2,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,0.0,21.0288,-59.8512,,7,0,42
157,CA-2015-118948,2015-05-28,2015-06-03,6,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,0.0,1.7901,-4.8399,,5,0,15
158,CA-2014-104269,2014-03-01,2014-03-06,5,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,-91.5136,51.4764,-314.578,,5,0,10
159,CA-2016-114104,2016-11-20,2016-11-24,4,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,0.0,6.8714,-7.7486,,10,0,20
160,CA-2016-114104,2016-11-20,2016-11-24,4,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,0.0,236.2325,-708.6975,,10,0,70
161,CA-2016-162733,2016-05-11,2016-05-12,1,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,0.0,2.691,-3.289,,7,0,7
162,CA-2015-119697,2015-12-28,2015-12-31,3,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,-10.8768,1.3596,-42.1476,,3,0,6
163,CA-2016-154508,2016-11-16,2016-11-20,4,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,0.0,13.348,-15.052,,8,0,40
164,CA-2016-113817,2016-11-07,2016-11-11,4,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,-5.536,9.688,-12.456,,5,0,10
165,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,-1.9872,2.7324,-5.2164,,10,0,30
166,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-3263.9808,-1359.992,-6255.9632,,10,0,80
167,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-55.1856,-58.6347,-279.3771,,10,0,30
168,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-522.018,-24.858,-1242.9,,10,0,90
169,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,-6.4128,6.8136,-18.8376,,10,0,60
170,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-142.384,-453.849,-489.445,,10,0,50
171,CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,-28.7952,8.9985,-106.1823,,10,0,30
172,CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,0.0,9.8418,-11.0982,,7,0,21
173,CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,0.0,53.2608,-57.6992,,7,0,14
174,CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,-68.0288,21.259,-250.8562,,7,0,49
